Smiles,nM-value,vVirus name
O=C1Nc2ccccc2/C1=N\c1cccc(Cc2cccc(/N=C3/C(=O)Nc4ccccc43)c2)c1,21029.11218,Nipah virus
O=C1Nc2ccc(F)cc2/C1=N\c1cccc(Cc2cccc(/N=C3/C(=O)Nc4ccc(F)cc43)c2)c1,19492.78158,Nipah virus
O=C1Nc2ccccc2/C1=N\c1ccc(Cc2cccc(/N=C3/C(=O)Nc4ccccc43)c2)cc1,7009.704059,Nipah virus
O=C1Nc2ccccc2/C1=N/c1ccc(C(=O)c2ccc(/N=C3\C(=O)Nc4ccccc43)cc2)cc1,102021.2969,Nipah virus
Nc1ncc(Cl)c2c1ncn2[C@@H]1C[C@H](O)[C@@H](O)[C@H]1O,8000,Nipah virus
Nc1ncc(I)c2c1ncn2[C@@H]1C[C@H](O)[C@@H](O)[C@H]1O,4000,Nipah virus
O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12.[Na+].[Na+],8,Nipah virus
O=C(Nc1ccc(-c2nc3cc(C(=O)NC45CC6CC(C4)C(=O)C(C6)C5)ncc3[nH]2)cc1)c1ccc(Cl)cc1,1000,Nipah virus
COC(=O)c1cc(-c2ccc(Oc3ccccc3)cc2)nc2ccc(F)cc12,86460,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3cccnc3)cc2)nc2ccc(F)cc12,2500,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3nccs3)cc2)nc2ccc(F)cc12,14600,Nipah virus
O=C(O)c1c2c(nc3ccc(F)cc13)-c1ccc(Oc3ccccc3)cc1C2,9000,Nipah virus
O=C(O)c1cc(-c2ccc(OCc3ccccc3)cc2)nc2ccc(F)cc12,235,Nipah virus
Cc1cc(C)cc(Oc2ccc(-c3cc(C(=O)O)c4cc(F)ccc4n3)cc2)c1,522,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3cccc4ccccc34)cc2)nc2ccc(F)cc12,560,Nipah virus
CC(C)(C)c1ccc(Oc2ccc(-c3cc(C(=O)O)c4cc(F)ccc4n3)cc2)cc1,65,Nipah virus
Cc1cc(-c2cc(C(=O)O)c3cc(F)ccc3n2)cc(C)c1Oc1ccccc1,23,Nipah virus
Cc1cc(Oc2ccccc2)c(C(C)C)cc1-c1cc(C(=O)O)c2cc(F)ccc2n1,1.9,Nipah virus
O=C(O)c1cc(-c2ccc(C(F)(F)F)cc2)nc2ccc(Cl)cc12,35300,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)nc2ccc(Cl)cc12,1300,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)nc2ccc(F)cc12,100,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)nc2ccc(Br)cc12,3100,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)nc2ccc(OC(F)(F)F)cc12,95600,Nipah virus
COc1ccc2nc(-c3ccc(Oc4ccccc4)cc3)cc(C(=O)O)c2c1,2611000,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)nc2ccc([N+](=O)[O-])cc12,2000,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)nc2ccc(C(F)(F)F)cc12,16600,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)nc2ccccc12,1000,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)nc2c(F)cccc12,1200,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)nc2cc(F)ccc12,158800,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)nc2cc(F)c(F)cc12,1600,Nipah virus
COc1ccc(-c2cc(C(=O)O)c3cc(F)ccc3n2)cc1,6400,Nipah virus
CCOc1ccc(-c2cc(C(=O)O)c3cc(F)ccc3n2)cc1,600,Nipah virus
CCCOc1ccc(-c2cc(C(=O)O)c3cc(F)ccc3n2)cc1,19000,Nipah virus
CCCCOc1ccc(-c2cc(C(=O)O)c3cc(F)ccc3n2)cc1,2100,Nipah virus
O=C(O)c1cc(-c2ccc(OCC3CC3)cc2)nc2ccc(F)cc12,6800,Nipah virus
O=C(O)c1cc(-c2ccc(OC(F)(F)F)cc2)nc2ccc(F)cc12,1000,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3ccc(Cl)cc3)cc2)nc2ccc(F)cc12,2000,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)nc2ccc(F)cc12,4900,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3ccc4c(c3)OCO4)cc2)nc2ccc(F)cc12,900,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3ccccc3F)cc2)nc2ccc(F)cc12,300,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3cccc(F)c3)cc2)nc2ccc(F)cc12,100,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3ccc(F)cc3)cc2)nc2ccc(F)cc12,1000,Nipah virus
O=C(O)c1cc(-c2ccc(Oc3ccccn3)cc2)nc2ccc(F)cc12,22900,Nipah virus
CCCOc1ccc(-c2cc(C(=O)O)c3cc(Cl)ccc3n2)cc1,4650,Nipah virus
COc1ccc(-c2cc(C(=O)O)c3cc(Cl)ccc3n2)cc1,7100,Nipah virus
CCOc1ccc(-c2cc(C(=O)O)c3cc(Cl)ccc3n2)cc1,5700,Nipah virus
CCCCOc1ccc(-c2cc(C(=O)O)c3cc(Cl)ccc3n2)cc1,6300,Nipah virus
O=C(O)c1cc(-c2ccc(OC(F)(F)F)cc2)nc2ccc(Cl)cc12,479,Nipah virus
O=C(O)c1cc(-c2ccc(F)cc2)nc2ccc(Cl)cc12,1770,Nipah virus
Cc1ccc(-c2cc(C(=O)O)c3cc(Cl)ccc3n2)cc1,8650,Nipah virus
CCc1ccc(-c2cc(C(=O)O)c3cc(Cl)ccc3n2)cc1,5700,Nipah virus
O=C(Nc1ccc(-c2nc3cc(NC(=O)C45CC6CC(CC(C6)C4)C5)ncc3[nH]2)cc1)C12CC3CC(C1)C(O)C(C3)C2,1000,Nipah virus
C[C@@H](O)C[C@H]1C[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,4800,Nipah virus
C[C@H](O)C[C@H]1C[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,1600,Nipah virus
O=C(Nc1ccc(-c2nc3cc(NC(=O)C4CCCCC4)ccc3[nH]2)cc1)C1CCCCC1,1000,Nipah virus
CC(=O)OC1CCC(C(=O)Nc2ccc(-c3nc4cc(NC(=O)C5CCC(OC(C)=O)CC5)ccc4[nH]3)cc2)CC1,1000,Nipah virus
CCCCc1nc(N)[nH]c(=O)c1Br,10000,Nipah virus
CCCCCc1nc(N)[nH]c(=O)c1Br,2000,Nipah virus
CC(C)(O)Cc1nc(N)[nH]c(=O)c1Br,45000,Nipah virus
Nc1nc(CC(O)c2ccc(Cl)cc2)c(Br)c(=O)[nH]1,45000,Nipah virus
COc1ccc(/C=C/c2nc(N)[nH]c(=O)c2Br)cc1OC,45000,Nipah virus
CCCCCC(O)C#Cc1cn(C/C=C2\OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)[nH]c1=O,40000,Nipah virus
CCCCCc1cc2cn(C/C=C3\OC(=O)C(OCc4ccccc4)=C3OCc3ccccc3)c(=O)nc2o1,40000,Nipah virus
CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,30900,Nipah virus
Nc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,26.29009239,Nipah virus
Nc1nccc2c1ncn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,2648.605698,Nipah virus
O=C(Nc1cc2nc(-c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)[nH]c2cn1)c1ccccn1,1000,Nipah virus
Nc1ccnc2c1ncn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,75674.44852,Nipah virus
CC(C)[C@H](NC(=O)OC(C)(C)C)c1cc(Cn2ccc(=O)n(C(=O)c3ccccc3)c2=O)on1,170796.7813,Nipah virus
Nc1nccc2c1ncn2C1C=C(CO)C(O)C1O,76.2572921,Nipah virus
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,250,Nipah virus
Nc1ncnc2c1ncn2[C@@H]1C=C[C@@H](O)[C@H]1O,4287.613086,Nipah virus
CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,49000,Nipah virus
NC(=O)c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,3409.710857,Nipah virus
N#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,290.6237512,Nipah virus
O=c1[nH]c(=O)n([C@@H]2O[C@@H]3COP(=O)(O)O[C@H]3[C@H]2O)cc1F,462734.4521,Nipah virus
CC#Cc1nc2c(N)ncnc2n1[C@H]1C[C@H](O)[C@@H](CO)O1,518492.9139,Nipah virus
CCCCCc1nc2c(N)ncnc2n1[C@H]1C[C@H](O)[C@@H](CO)O1,217810.6914,Nipah virus
CCCc1nc2c(N)ncnc2n1[C@H]1C[C@H](O)[C@@H](CO)O1,1363651.86,Nipah virus
CCCC#Cc1nc2c(N)ncnc2n1[C@H]1C[C@H](O)[C@@H](CO)O1,220576.6504,Nipah virus
CCCCCC#Cc1nc2c(N)ncnc2n1[C@H]1C[C@H](O)[C@@H](CO)O1,57903.87956,Nipah virus
CC(C)(C)C(=O)OCn1nc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c21,78659.63974,Nipah virus
Nc1nccn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)nnc12,374181.478,Nipah virus
N.Nc1nc(=O)n([C@@H]2O[C@@H]3CO[PH](O)(O)O[C@H]3[C@H]2O)cc1F,5000000,Nipah virus
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,12.00696404,Nipah virus
CCOC(=O)/C=C/c1cc(C(=O)c2ccc(OC)cc2)cn1C,47869.79416,Nipah virus
Nc1cc2[nH]cnc2c(=O)[nH]1,13320.90049,Nipah virus
CCCCCOC(=O)C(O)Cn1cnc2c(N)ncnc21,3409.129649,Nipah virus
Nc1ncnc2c1ncn2C[C@@H](O)CO,47798.86239,Nipah virus
O=c1[nH]c(=O)n(C2C=CC(O)C2)cc1-c1cccs1,4000,Nipah virus
CCOC(=O)C(O)Cn1cnc2c(N)ncnc21,3980.099502,Nipah virus
O=c1ccn(C[C@H](O)CO)c(=O)[nH]1,2148573.884,Nipah virus
Nc1ccn(CC(O)CO)c(=O)n1,2160060.482,Nipah virus
CC(=O)OC[C@H](Cn1cnc2c(N)ncnc21)OC(C)=O,1022913.257,Nipah virus
CCC(=O)OCC(Cn1cnc2c(N)ncnc21)OC(=O)CC,933590.5894,Nipah virus
COC(CO)Cn1cnc2c(N)ncnc21,1343845.189,Nipah virus
COCC(Cn1cnc2c(N)ncnc21)OC,1264435.64,Nipah virus
[N-]=[N+]=NCC(O)Cn1cnc2c(N)ncnc21,853898.0446,Nipah virus
[N-]=[N+]=NCC(Cn1cnc2c(N)ncnc21)N=[N+]=[N-],1542971.764,Nipah virus
Nc1ncnc2c1ncn2CC(N)CO,480261.2621,Nipah virus
NCC(O)Cn1cnc2c(N)ncnc21,960522.5243,Nipah virus
Nc1ncnc2c1ncn2CC[C@H](O)CO,447948.3963,Nipah virus
Nc1ncnc2c1ncn2C(CO)CO,1433965.872,Nipah virus
CC(N)C(=O)n1cnc2c(N)ncnc21,484942.5343,Nipah virus
C[C@@H](O)C(=O)n1cnc2c(N)ncnc21,1447946.329,Nipah virus
O=C(c1ccccc1)n1c(=O)ccn(Cc2cn(C[C@H](OCc3ccccc3)[C@@H](O)P(=O)(OCc3ccccc3)OCc3ccccc3)nn2)c1=O,9000,Nipah virus
c1ccc(-c2nc3ccccc3n2[C@H]2CCCN3CCCC[C@H]23)cc1,68000,Nipah virus
C1=C2CCCN[C@H]2[C@@H]2C[C@H]1[C@H]1CCCCN1C2,102700,Nipah virus
O=c1ccn([C@H]2S[C@@H](CO)[C@H](O)[C@H]2O)c(=O)[nH]1,1536865.563,Nipah virus
O=c1ccn([C@@H]2S[C@@H](CO)[C@H](O)[C@H]2O)c(=O)[nH]1,1536865.563,Nipah virus
Nc1ncnc2c1ncn2[C@@H]1S[C@@H](CO)[C@H](O)[C@H]1O,1411880.978,Nipah virus
Nc1ncnc2c1ncn2[C@H]1S[C@@H](CO)[C@H](O)[C@H]1O,1411880.978,Nipah virus
Nc1ccn(C2S[C@@H](CO)[C@H](O)[C@H]2O)c(=O)n1,1542674.226,Nipah virus
CCn1c(=O)c2c(no[n+]2[O-])n([C@@H]2O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)c1=O,1038000,Nipah virus
O=c1[nH]c(=O)n([C@@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H]2OCc2ccccc2)c2no[n+]([O-])c12,736000,Nipah virus
CC(=O)OC[C@H]1O[C@@H](n2c(=O)[nH]c(=O)c3c2no[n+]3[O-])[C@H](OC(C)=O)[C@@H]1OC(C)=O,345000,Nipah virus
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2no[n+]([O-])c12,78000,Nipah virus
Cn1c(=O)c2c(no[n+]2[O-])n([C@@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H]2OCc2ccccc2)c1=O,473000,Nipah virus
CC(=O)OC[C@H]1O[C@@H](n2c(=O)n(C)c(=O)c3c2no[n+]3[O-])[C@H](OC(C)=O)[C@@H]1OC(C)=O,346000,Nipah virus
CCn1c(=O)c2c(no[n+]2[O-])n([C@@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H]2OCc2ccccc2)c1=O,498000,Nipah virus
CCn1c(=O)c2c(no[n+]2[O-])n([C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H]2OC(C)=O)c1=O,1230000,Nipah virus
CCn1c(=O)c2c(no[n+]2[O-])n([C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)c1=O,1214000,Nipah virus
CC(=O)OCCOCn1c(=O)[nH]c(=O)c2c1no[n+]2[O-],651000,Nipah virus
O=c1[nH]c(=O)n(COCCO)c2no[n+]([O-])c12,636000,Nipah virus
CC(=O)OCCOCn1c(=O)n(C)c(=O)c2c1no[n+]2[O-],650000,Nipah virus
CCn1c(=O)c2c(no[n+]2[O-])n(COC(COC(C)=O)COC(C)=O)c1=O,651000,Nipah virus
O=c1[nH]c(=O)n(COC(CO)CO)c2no[n+]([O-])c12,555000,Nipah virus
CC(=O)OC[C@H]1O[C@H](n2c(=O)[nH]c(=O)c3c2no[n+]3[O-])[C@@H](OC(C)=O)[C@@H]1OC(C)=O,691000,Nipah virus
CCn1c(=O)c2c(no[n+]2[O-])n([C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)c1=O,574000,Nipah virus
CC(=O)OC[C@@H]1O[C@@H](n2c(=O)[nH]c(=O)c3c2no[n+]3[O-])[C@H](OC(C)=O)[C@H]1OC(C)=O,154000,Nipah virus
CC(=O)OC[C@@H]1O[C@@H](n2c(=O)n(C)c(=O)c3c2no[n+]3[O-])[C@H](OC(C)=O)[C@H]1OC(C)=O,135000,Nipah virus
Cn1c(=O)c2c(no[n+]2[O-])n([C@@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@@H]2F)c1=O,1500000,Nipah virus
COc1cccc(-c2cn3c(O)c4ncn(COCCO)c4nc3n2)c1,675390.4601,Nipah virus
Cc1c(C(N)=O)ncn1COCCO,903569.0979,Nipah virus
Cc1cn([C@H]2S[C@@H](CO)[C@H](O)[C@H]2O)c(=O)[nH]c1=O,1458257.382,Nipah virus
Cc1cn([C@@H]2S[C@@H](CO)[C@H](O)[C@H]2O)c(=O)[nH]c1=O,1458257.382,Nipah virus
Nc1ccn([C@@H]2CS[C@H](CO)[C@H]2F)c(=O)n1,38445.8578,Nipah virus
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1C#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43,2,Nipah virus
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43,2,Nipah virus
Nc1ncnc2c1ncn2[C@@H]1O[C@H](/C=C/I)[C@@H](O)[C@H]1O,5139.406399,Nipah virus
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,78,Nipah virus
Cc1c(-c2ccc(Oc3ccccc3)cc2)nc2ccc(F)cc2c1C(=O)O,7200,Nipah virus
O=C1O/C(=C\Cn2cc(-c3ccc(Cl)o3)c(=O)[nH]c2=O)C(OCc2ccccc2)=C1OCc1ccccc1,150000,Nipah virus
CCCCc1ccc(C#Cc2cn(C/C=C3\OC(=O)C(OCc4ccccc4)=C3OCc3ccccc3)c(=O)[nH]c2=O)cc1,8000,Nipah virus
O=C1O/C(=C\Cn2cc(/C=C/Br)c(=O)[nH]c2=O)C(OCc2ccccc2)=C1OCc1ccccc1,150000,Nipah virus
C=CCc1cn(C/C=C2\OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)[nH]c1=O,24000,Nipah virus
CC(C)c1ccccc1OCCN1CCCCCC1.Cl,45000,Nipah virus
Cc1ccc(-c2ccc(C(=O)NC(CN)c3ncc(CO)s3)[nH]2)cc1F,42900,Nipah virus
Nc1nccc2c1ncn2[C@H]1C=C[C@H](O)[C@@H]1O,861.1780916,Nipah virus
NCC(NC(=O)c1ccc(-c2cc(F)c(Cl)c(F)c2)[nH]1)c1ncc(CO)s1,26000,Nipah virus
Cl.Fc1cc(NCC23CC4CC(CC(C4)C2)C3)cc(C(F)(F)F)c1,12000,Nipah virus
Cl.FC(F)(F)c1cc(Cl)cc(NCC23CC4CC(CC(C4)C2)C3)c1,12000,Nipah virus
Cc1cn(Cc2cc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)no2)c(=O)n(C(=O)c2ccccc2)c1=O,14964.75555,Nipah virus
COc1cccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)c1,59000,Nipah virus
Clc1ccc(CCN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1Cl,44000,Nipah virus
Cc1ccccc1CN1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,39000,Nipah virus
Clc1ccc(CCN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1,52200,Nipah virus
C1=C2CCCN(Cc3ccccc3)[C@H]2[C@@H]2C[C@H]1[C@H]1CCCCN1C2,28300,Nipah virus
Clc1ccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1,77800,Nipah virus
O=C(c1ccc(Cl)c(Cl)c1)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,98600,Nipah virus
Clc1ccc(CCCN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1Cl,23000,Nipah virus
Clc1cc(Cl)cc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)c1,34300,Nipah virus
O=S(=O)(c1ccc(Cl)c(Cl)c1)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,45400,Nipah virus
Clc1cc(Cl)cc(CCN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)c1,42500,Nipah virus
O=C(c1ccc(Cl)cc1)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,89600,Nipah virus
Clc1cc(Cl)cc(CCCN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)c1,19600,Nipah virus
Clc1ccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)c(Cl)c1,10600,Nipah virus
O=S(=O)(c1cc(Cl)cc(Cl)c1)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,31300,Nipah virus
CN[C@@H]1CC[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,28600,Nipah virus
C[C@H]1CC/C(O)=C2/C(=O)O[C@]34C[C@H](C)[C@]5(C)O[C@]23[C@H](C1=O)[C@@H](S[C@H]1[C@H]2[C@H](O)[C@@]3(C)O[C@@]67/C(=C(/O)CC[C@H](C)C(=O)[C@H]16)C(=O)O[C@@]27C[C@@H]3C)[C@H]4[C@@H]5O,24000,Nipah virus
C[C@H]1CCC(=O)C2=C3O[C@@]4(C)[C@@H](C)C[C@]3(OC2=O)[C@@H]([C@H](S[C@H]2[C@H]3[C@H](O)[C@@]5(C)O[C@@]67/C(=C(/O)CC[C@H](C)C(=O)[C@H]26)C(=O)O[C@@]37C[C@@H]5C)CC1=O)[C@@H]4O,19000,Nipah virus
O=S(=O)(c1ccc(Cl)cc1)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,104000,Nipah virus
FC(F)(F)Oc1ccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1,22400,Nipah virus
Fc1ccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1,107200,Nipah virus
Clc1ccc(CCCN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1,49900,Nipah virus
O=C1O/C(=C\Cn2cc(-c3ccc(Br)o3)c(=O)[nH]c2=O)C(OCc2ccccc2)=C1OCc1ccccc1,70000,Nipah virus
C=C=Cc1cn(C/C=C2\OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)[nH]c1=O,8000,Nipah virus
Nc1ncnc2c1ncn2CC(O)C(=O)OCc1ccco1,13189.13216,Nipah virus
Nc1nc(F)nc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,888.8888889,Nipah virus
CCCOC(=O)C(O)Cn1cnc2c(N)ncnc21,3769.744034,Nipah virus
Nc1ncnc2c1ncn2CCCO,1035143.109,Nipah virus
CCN1CC23C=CC(O2)C(C(=O)N/N=C2\C[C@H]4CC[C@]2(C)C4(C)C)C3C1=O,790000,Nipah virus
CC1(C)[C@@H]2CC[C@@]1(C)/C(=N/NC(=O)c1ccccc1)C2,780000,Nipah virus
CC12C=CC3(CN(Cc4ccccc4)C(=O)C3C1C(=O)N/N=C1\C[C@H]3CC[C@]1(C)C3(C)C)O2,147000,Nipah virus
COC(=O)c1c(-c2c(Cl)cccc2Cl)noc1-c1cnn(-c2cccc(Cl)c2)c1C(F)(F)F,2.4,Nipah virus
CC12C=CC3(CN(c4ccccc4)C(=O)C3C1C(=O)N/N=C1\C[C@H]3CC[C@]1(C)C3(C)C)O2,96000,Nipah virus
CC(C)[C@@H]1CC[C@@H](C)C23CC[C@@](C)(O[C@@H]4O[C@H](C)[C@H](O)[C@H](O)[C@H]4O)[C@@H]2[C@@H]13,97690.70039,Nipah virus
COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,2300,Nipah virus
COc1cc([C@@H]2c3cc4c(cc3[C@H](OC)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,930,Nipah virus
Nc1ncnc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[nH]nc12,7483.62956,Nipah virus
CC(=O)OC[C@H]1O[C@@H](n2cc(-c3cc(-c4ccc(C(C)C)cc4)no3)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,60.30150754,Nipah virus
CC(=O)OC[C@H]1O[C@@H](n2cc(-c3cc(-c4ccc(C(C)(C)C)cc4)no3)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,58.64758665,Nipah virus
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7483.62956,Nipah virus
C[C@H](C(=O)O)[C@@H]1CC[C@@](C)(CC[C@@]2(O)[C@H](C)CC[C@@]3(C)C(C)(C)CCC[C@]23C)OO1,588.7617164,Nipah virus
COc1cc([C@@H]2c3cc4c(c(OC)c3C[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,23,Nipah virus
COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC(C)=O)[C@H]3CSC(=O)[C@H]23)OCO4)cc(OC)c1OC,220,Nipah virus
CC1(C)[C@@H]2CC[C@@]1(C)/C(=N/NC(=O)C1C3C=CC4(CN(Cc5ccccc5)C(=O)C14)O3)C2,750000,Nipah virus
CC(C)Nc1ccc(-c2ccc3ncc(-c4ccc(OC(C)C)cc4)n3c2)cc1,4530,Nipah virus
CC(C)Oc1ccc(-c2ccc3ncc(-c4ccc(OC(C)(C)O)cc4)n3c2)cc1,7390,Nipah virus
CC(C)OC(=O)c1ccc(-c2ccc3ncc(-c4ccc(OC(C)C)cc4)n3c2)cc1,10000,Nipah virus
COc1cc([C@@H]2c3cc4c(cc3C=C3COC(=O)[C@H]32)OCO4)cc(OC)c1OC,250,Nipah virus
CC(C)Oc1ccc(-c2ccc3ncc(-c4ccc(OC(C)C)nc4)n3c2)cc1,9950,Nipah virus
COC(=O)[C@@H]1C(CO)=Cc2cc3c(cc2[C@H]1c1cc(OC)c(OC)c(OC)c1)OCO3,460,Nipah virus
CC(C)Oc1ccc(-c2ccc3ncc(-c4ccc(OC(C)(C)C)cc4)n3c2)cc1,4840,Nipah virus
COc1ccc(N2CC34C=CC(C)(O3)C(C(=O)N/N=C3\C(C)(C)[C@H]5CC[C@]3(C)C5)C4C2=O)cc1,74000,Nipah virus
CC12C=CC3(CN(c4ccc(Br)cc4)C(=O)C3C1C(=O)N/N=C1\C[C@H]3CC[C@]1(C)C3(C)C)O2,120000,Nipah virus
CC(Nc1nc(N2CCNCC2)nc2cc(Br)ccc12)c1ccccc1,7940,Nipah virus
CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc5[nH]ccc5c4)cn23)cc1,8120,Nipah virus
CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(OC(C)C)nc4)cn23)cc1,5060,Nipah virus
CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(C5(N)CC5)cc4)cn23)cc1,5060,Nipah virus
O=C(O)c1cnc2c(cnn2-c2ccccc2)c1Nc1ccccc1,2500,Nipah virus
CC12C=CC3(CN(c4ccc(Br)cc4)C(=O)C3C1C(=O)N/N=C1\C(C)(C)[C@H]3CC[C@]1(C)C3)O2,65000,Nipah virus
CC12C=CC3(CN(CCc4ccccc4)C(=O)C3C1C(=O)N/N=C1\C[C@H]3CC[C@]1(C)C3(C)C)O2,69000,Nipah virus
CC1(C)[C@@H]2CC[C@@]1(C)/C(=N/NC(=O)C1C3OC4(CN(c5ccccc5)C(=O)C14)C1OC31)C2,195000,Nipah virus
Cc1cc(-c2ccc3ncc(-c4ccc(OC(C)C)cc4)n3c2)ccc1OC(C)C,9860,Nipah virus
